adpPlyrId,passTd,passYds,passInt,pass2pt,rushTd,rushYds,rush2pt,recTd,recYds,rec2pt,recRec,kRetTd,pRetTd,fumRecTd,fumLost,totScore,scoreRank
9448,0,0,0,0,5,1266,0,0,155,0,30,0,0,0,3,196.1,68.0
9054,0,0,0,0,9,1039,0,5,291,0,40,0,0,0,2,253.0,39.0
8658,0,0,0,0,0,75,0,0,18,0,2,0,0,0,0,11.3,188.0
9122,0,0,0,0,6,1038,1,4,808,1,102,0,0,0,2,346.6,10.0
9884,0,0,0,0,0,0,0,11,1619,1,111,0,0,0,0,340.9,11.0
11201,0,0,0,0,9,1139,0,4,427,0,42,0,0,0,2,272.6,32.0
9925,0,0,0,0,0,0,0,10,889,0,85,0,0,0,2,229.9,47.0
9823,0,0,0,0,0,0,0,16,1320,0,88,0,0,0,0,316.0,17.0
10261,0,0,0,0,0,2,0,6,959,0,61,0,0,0,1,191.1,71.0
10271,0,0,0,0,0,1,0,6,1593,0,104,0,0,0,1,297.4,24.0
8360,0,0,0,0,0,0,0,8,721,0,61,0,0,0,1,179.1,76.0
11174,0,0,0,0,8,1355,0,3,798,0,79,0,0,0,0,360.3,6.0
8670,0,0,0,0,13,1310,0,4,367,0,37,0,0,0,2,302.7,22.0
10302,0,0,0,0,13,1845,0,0,416,0,57,0,0,0,5,351.1,9.0
7836,38,4381,5,1,2,269,0,0,0,0,0,0,0,0,2,370.14,4.0
11193,0,0,0,0,5,672,0,1,293,0,36,0,0,0,0,168.5,84.0
4925,33,4952,17,0,1,68,0,0,1,0,1,0,0,0,3,371.98,3.0
9988,1,20,0,0,0,13,0,12,1570,1,122,0,1,0,2,361.1,5.0
9118,0,0,0,0,0,0,0,13,1519,0,98,0,0,0,0,327.9,15.0
10722,0,0,0,0,0,33,0,10,1133,0,85,0,0,0,0,261.6,36.0
11192,0,0,0,0,8,1355,0,3,798,0,79,0,0,0,0,360.3,6.0
10709,0,0,0,0,2,494,0,0,64,0,13,0,0,0,0,80.8,152.0
10308,0,0,0,0,0,37,0,12,1287,1,91,0,0,0,2,293.4,27.0
9902,0,0,0,0,0,0,0,12,1124,0,82,0,0,0,0,266.4,35.0
10372,0,0,0,0,0,0,0,12,489,0,43,0,0,0,0,163.9,91.0
11175,0,0,0,0,3,660,0,2,395,0,46,0,0,0,2,177.5,78.0
11222,0,0,0,0,0,0,0,4,783,0,77,0,0,0,2,175.3,82.0
10870,0,0,0,0,8,1074,0,0,155,0,17,0,0,0,0,187.9,72.0
9250,0,0,0,0,0,0,0,3,752,0,68,0,0,0,0,161.2,94.0
8243,0,0,0,0,9,1139,0,4,427,0,42,0,0,0,2,272.6,32.0
10695,40,4761,16,0,3,263,0,0,0,0,0,0,0,0,6,414.74,1.0
7873,0,0,0,0,0,7,0,6,1169,0,56,0,0,0,0,209.6,59.0
6931,0,0,0,0,0,-11,0,2,475,1,31,0,0,0,0,91.4,144.0
9431,22,4247,12,1,2,93,0,0,0,0,0,0,0,0,3,295.18,25.0
11225,0,0,0,0,1,117,0,1,384,0,33,0,0,0,1,93.1,143.0
7393,0,0,0,0,0,0,0,2,784,0,63,0,0,0,1,151.4,101.0
10303,0,0,0,0,2,395,0,3,447,0,53,0,0,0,0,167.2,87.0
9427,0,0,0,0,0,4,0,4,698,0,68,0,0,0,0,162.2,92.0
9441,0,0,0,0,0,0,0,10,1329,0,86,0,0,0,0,278.9,29.0
10721,0,0,0,0,0,2,0,6,841,0,47,0,0,0,1,165.3,88.0
10352,0,0,0,0,0,0,0,0,465,0,50,0,0,0,1,94.5,139.0
9075,0,0,0,0,0,7,0,6,1169,0,56,0,0,0,0,209.6,59.0
10729,0,0,0,0,0,20,0,7,1345,0,82,0,0,0,1,258.5,38.0
9662,0,0,0,0,0,94,0,4,972,0,92,0,1,0,0,228.6,48.0
10699,13,2163,10,0,0,68,0,0,0,0,0,0,0,0,3,159.32,95.0
8247,0,0,0,0,0,4,0,2,245,0,26,0,0,0,0,62.9,162.0
7653,0,0,0,0,0,0,0,5,962,0,74,0,0,0,0,200.2,65.0
10289,0,0,0,0,0,0,0,11,767,0,49,0,0,0,0,191.7,70.0
11653,0,0,0,0,2,572,0,0,133,0,18,0,0,0,2,96.5,134.0
5848,33,4109,9,0,0,57,0,0,0,0,0,0,0,0,3,314.06,18.0
9436,0,0,0,0,0,0,0,10,1329,0,86,0,0,0,0,278.9,29.0
9078,0,0,0,0,1,663,0,1,151,0,24,0,0,0,1,115.4,126.0
7877,0,0,0,0,4,1103,0,1,111,0,11,0,0,0,2,158.4,96.0
9099,28,4694,14,1,0,145,0,0,0,0,0,0,0,0,1,338.26,12.0
9918,0,0,0,0,0,44,0,9,1404,1,101,0,0,0,0,301.8,23.0
6997,0,0,0,0,0,0,0,5,691,0,63,0,0,0,0,162.1,93.0
10273,18,3127,12,1,5,539,0,0,0,0,0,0,0,0,5,292.98,28.0
10720,0,0,0,0,0,54,0,6,715,0,57,0,0,0,1,167.9,85.0
11670,0,0,0,0,0,8,0,6,982,0,65,0,0,0,1,198.0,67.0
9525,0,0,0,0,0,16,0,10,862,0,67,0,0,0,1,212.8,55.0
9881,0,0,0,0,0,0,0,5,962,0,74,0,0,0,0,200.2,65.0
11248,0,0,0,0,0,0,0,0,465,0,50,0,0,0,1,94.5,139.0
11674,0,0,0,0,1,73,0,3,550,0,53,0,0,0,0,139.3,110.0
10312,0,0,0,0,0,0,0,2,231,0,24,0,0,0,0,59.1,165.0
8931,0,0,0,0,0,12,0,1,27,0,6,0,0,0,0,15.9,184.0
10297,2,435,2,0,0,35,0,0,0,0,0,0,0,0,2,28.9,180.0
9831,0,0,0,0,0,30,0,4,1331,0,99,0,0,0,0,259.1,37.0
8687,0,0,0,0,0,0,0,6,1008,0,84,0,0,0,0,220.8,53.0
11211,0,0,0,0,0,0,0,8,633,0,38,0,0,0,0,149.3,102.0
8252,28,3812,18,4,2,198,0,0,0,0,0,0,0,0,6,312.28,19.0
10703,20,3475,7,0,6,849,0,0,17,0,1,0,0,0,0,356.6,8.0
7260,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,2.6,198.0
11671,0,0,0,0,0,0,0,12,1051,0,68,0,0,0,0,245.1,41.0
10708,0,0,0,0,8,1099,1,1,278,0,38,0,0,0,2,227.7,49.0
11247,0,0,0,0,0,0,0,3,702,0,58,0,0,0,1,144.2,106.0
10334,0,0,0,0,2,340,0,0,20,0,4,0,0,0,0,52.0,173.0
11673,0,0,0,0,0,0,0,9,1008,0,73,0,0,0,1,225.8,50.0
7942,0,0,0,0,6,329,0,0,387,0,40,0,2,0,1,157.6,97.0
11232,0,0,0,0,0,0,0,6,1210,0,76,0,0,0,1,231.0,44.0
11657,0,0,0,0,4,333,0,0,68,0,12,0,0,0,1,74.1,158.0
9693,0,0,0,0,0,39,0,0,34,0,5,0,0,0,0,12.3,187.0
7394,31,4286,18,0,0,104,0,0,0,0,0,0,0,0,2,337.84,13.0
8667,0,0,0,0,0,7,0,0,116,0,7,0,0,0,2,15.3,185.0
11212,0,0,0,0,0,0,0,2,458,0,27,0,0,0,0,84.8,151.0
11660,0,0,0,0,1,248,0,1,225,0,30,0,0,0,1,87.3,147.0
10313,17,3178,16,1,4,166,0,1,18,0,1,0,0,0,2,270.52,34.0
9044,0,0,0,0,0,0,0,6,916,2,90,0,0,0,0,221.6,52.0
11213,0,0,0,0,2,224,0,0,239,0,32,0,1,0,0,96.3,135.0
10960,0,0,0,0,0,0,0,0,303,0,24,0,0,0,0,54.3,170.0
10744,0,0,0,0,0,3,0,1,74,0,6,0,0,0,0,19.7,181.0
11654,0,0,0,0,9,1077,0,0,209,0,26,0,0,0,2,204.6,62.0
11746,0,0,0,0,4,673,0,1,64,0,11,0,0,0,1,112.7,128.0
11676,0,0,0,0,0,0,0,8,872,0,67,0,0,0,0,202.2,64.0
7401,30,4659,8,3,0,24,0,0,-6,0,0,0,0,0,4,310.16,21.0
9308,0,0,0,0,0,0,0,1,200,0,27,0,0,0,0,53.0,172.0
10409,0,0,0,0,0,0,0,3,605,0,58,0,0,0,0,136.5,111.0
11695,0,0,0,0,0,0,0,1,248,0,25,0,0,0,0,55.8,168.0
10276,0,0,0,0,9,964,0,0,145,0,29,0,0,0,1,191.9,69.0
11179,0,0,0,0,0,175,0,0,12,0,1,0,0,0,0,19.7,181.0
9087,0,0,0,0,2,534,0,0,212,0,36,0,0,0,1,120.6,120.0
11229,0,0,0,0,0,19,0,2,627,0,50,0,0,0,0,126.6,115.0
8268,0,0,0,0,0,122,0,1,187,0,21,0,0,0,0,57.9,166.0
11227,0,0,0,0,0,-2,0,3,931,0,63,0,0,0,0,173.9,83.0
7236,0,0,0,0,0,0,0,12,821,0,69,0,0,0,0,223.1,51.0
11466,0,0,0,0,1,663,0,1,151,0,24,0,0,0,1,115.4,126.0
6929,11,1626,3,0,0,25,0,0,0,0,0,0,0,0,1,115.54,125.0
10930,0,0,0,0,0,0,0,10,1329,0,86,0,0,0,0,278.9,29.0
10697,27,4056,12,0,1,317,0,0,-4,0,1,0,0,0,2,328.54,14.0
11672,0,0,0,0,0,9,0,1,422,0,37,0,0,0,0,86.1,149.0
11250,0,0,0,0,0,0,0,0,37,0,3,0,0,0,0,6.7,193.0
9545,0,0,0,0,0,0,0,3,375,0,25,0,0,0,0,80.5,153.0
11214,0,0,0,0,0,0,0,2,548,1,48,0,0,0,0,116.8,122.0
7813,19,3284,6,0,1,254,0,0,0,0,0,0,0,0,2,246.76,40.0
11244,0,0,0,0,0,0,0,5,862,0,67,0,0,1,3,183.2,73.0
9467,0,0,0,0,0,14,0,3,748,0,48,0,0,0,0,142.2,107.0
11641,0,157,0,0,0,15,0,0,0,0,0,0,0,0,0,7.78,191.0
10742,0,0,0,0,0,0,0,8,395,0,29,0,0,0,0,116.5,124.0
8416,0,0,0,0,0,0,0,4,890,0,63,0,0,0,0,176.0,81.0
11679,0,0,0,0,0,35,0,12,1305,0,91,0,0,0,1,295.0,26.0
7391,30,4410,14,0,1,31,0,0,0,0,0,0,0,0,4,325.5,16.0
9064,27,3986,12,0,2,70,0,0,0,0,0,0,0,0,0,310.44,20.0
11758,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,4.3,194.0
9101,0,0,0,0,3,812,0,1,181,0,25,0,0,0,1,146.3,104.0
10077,0,0,0,0,6,820,0,1,123,0,18,0,0,0,1,152.3,99.0
9898,0,0,0,0,5,547,0,0,54,0,10,0,0,0,1,98.1,132.0
10961,0,0,0,0,0,99,0,0,217,0,18,0,0,0,0,49.6,176.0
10527,0,0,0,0,0,8,0,3,825,0,66,0,0,0,0,167.3,86.0
11747,0,0,0,0,0,38,0,0,23,0,5,0,0,0,0,11.1,189.0
10601,0,0,0,0,0,0,0,6,1210,0,76,0,0,0,1,231.0,44.0
11697,0,0,0,0,0,0,0,2,221,0,21,0,0,0,1,53.1,171.0
11640,14,2936,12,2,1,209,0,0,0,0,0,0,0,0,0,220.34,54.0
6589,11,2206,14,0,3,127,0,0,0,0,0,0,0,0,4,182.94,74.0
11228,0,0,0,0,0,0,0,5,699,1,65,0,0,0,1,164.9,90.0
11675,0,0,0,0,0,0,0,3,446,0,38,0,0,0,0,100.6,130.0
8510,0,0,0,0,2,224,0,0,239,0,32,0,1,0,0,96.3,135.0
11642,11,2907,17,1,0,421,0,0,0,0,0,0,0,0,1,232.38,43.0
10743,0,0,0,0,0,0,0,8,774,0,51,0,0,0,0,176.4,79.0
11526,0,0,0,0,0,0,0,1,42,0,7,0,0,0,0,17.2,183.0
11678,0,0,0,0,0,0,0,2,548,1,48,0,0,0,0,116.8,122.0
11656,0,0,0,0,1,185,0,0,190,0,19,0,0,0,1,60.5,164.0
10975,0,0,0,0,3,812,0,1,181,0,25,0,0,0,1,146.3,104.0
11696,0,0,0,0,0,0,0,2,118,0,18,0,0,0,0,41.8,177.0
11677,0,0,0,0,0,17,0,3,444,0,32,0,0,0,0,96.1,137.0
9474,0,0,0,0,0,0,0,3,634,0,52,0,0,0,0,133.4,112.0
9936,0,0,0,0,0,0,0,0,53,0,2,0,0,0,0,7.3,192.0
9144,0,0,0,0,0,0,0,2,556,1,51,0,0,0,0,120.6,121.0
11783,0,0,0,0,0,-6,0,5,696,0,48,0,0,0,0,147.0,103.0
11154,5,838,3,0,1,52,0,0,0,0,0,0,0,0,0,70.72,159.0
11785,0,0,0,0,0,0,0,2,225,0,20,0,0,0,0,54.5,169.0
11150,13,2525,13,0,1,238,0,0,0,0,0,0,0,0,3,202.8,63.0
1600,0,0,0,0,0,2,0,6,841,0,47,0,0,0,1,165.3,88.0
11454,0,0,0,0,8,849,0,2,324,0,34,0,0,0,0,211.3,57.0
11688,0,0,0,0,0,12,0,7,528,0,25,0,0,0,0,121.0,119.0
11432,0,0,0,0,3,244,0,1,352,0,45,0,0,0,2,124.6,116.0
11761,0,0,0,0,0,538,0,0,135,0,27,0,0,0,0,94.3,141.0
9843,0,0,0,0,0,13,0,7,953,0,74,0,0,0,1,210.6,58.0
11440,0,0,0,0,0,0,0,6,1210,0,76,0,0,0,1,231.0,44.0
10723,1,79,0,0,0,51,0,5,774,1,56,0,0,0,0,177.66,77.0
8062,17,2483,8,0,2,188,0,0,0,0,0,0,0,0,1,212.12,56.0
11644,21,3271,12,0,0,96,0,0,0,0,0,0,0,0,4,240.44,42.0
11668,0,0,0,0,8,607,0,0,87,0,9,0,0,0,2,122.4,118.0
10300,0,0,0,0,1,217,0,1,173,0,29,0,0,0,0,80.0,155.0
11681,0,0,0,0,0,0,0,1,271,0,29,0,0,0,0,62.1,163.0
11680,0,0,0,0,0,-4,0,5,755,0,84,0,0,0,4,181.1,75.0
11925,0,0,0,0,0,0,0,6,677,0,51,0,0,0,0,154.7,98.0
8042,3,425,4,0,0,19,0,0,0,0,0,0,0,0,0,38.9,178.0
11390,0,0,0,0,2,424,0,0,143,0,17,0,0,0,0,85.7,150.0
9050,0,0,0,0,0,0,0,4,693,0,47,0,0,0,0,140.3,108.0
8838,0,0,0,0,0,0,0,1,340,0,32,0,0,0,1,70.0,160.0
10674,0,0,0,0,0,0,0,4,693,0,47,0,0,0,0,140.3,108.0
11704,0,0,0,0,0,0,0,8,774,0,51,0,0,0,0,176.4,79.0
7480,0,57,2,0,0,0,0,0,0,0,0,0,0,0,1,4.28,195.0
11834,0,0,0,0,2,528,0,1,113,0,15,0,0,0,0,97.1,133.0
10714,0,0,0,0,0,306,0,2,186,0,16,0,0,0,1,75.2,157.0
8269,0,0,0,0,0,0,0,2,206,0,18,0,0,0,0,50.6,175.0
11176,0,0,0,0,2,340,0,0,20,0,4,0,0,0,0,52.0,173.0
11076,0,17,0,0,0,15,0,1,537,0,38,0,0,0,0,99.88,131.0
11659,0,0,0,0,1,248,0,1,225,0,30,0,0,0,1,87.3,147.0
11252,0,0,0,0,0,0,0,2,238,0,31,0,0,0,1,64.8,161.0
4891,40,4761,16,0,3,263,0,0,0,0,0,0,0,0,6,414.74,1.0
9714,12,3339,13,0,0,33,0,0,0,0,0,0,0,0,1,208.86,61.0
10710,0,0,0,0,6,820,0,1,123,0,18,0,0,0,1,152.3,99.0
11481,0,0,0,0,0,0,0,2,229,0,22,0,0,0,0,56.9,167.0
11870,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,3.6,197.0
10735,0,0,0,0,0,0,0,3,375,0,25,0,0,0,0,80.5,153.0
11188,0,0,0,0,0,51,0,4,316,0,34,0,0,0,0,94.7,138.0
8117,0,0,0,0,1,28,0,2,62,0,6,0,0,0,0,33.0,179.0
8735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,199.0
11698,0,0,0,0,0,0,0,1,28,0,4,0,0,0,0,12.8,186.0
9315,0,0,0,0,0,37,0,0,-5,0,1,0,0,0,0,4.2,196.0
11409,0,0,0,0,0,-11,0,2,475,1,31,0,0,0,0,91.4,144.0
9838,0,0,0,0,0,0,0,4,446,0,60,0,0,0,0,128.6,114.0
10700,10,1710,9,0,0,20,0,0,0,0,0,0,0,0,2,124.4,117.0
11125,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,8.4,190.0
10301,0,0,0,0,1,186,0,1,198,0,25,0,0,0,0,75.4,156.0
11258,0,0,0,0,0,0,0,4,534,0,58,0,0,0,1,133.4,112.0
9921,0,0,0,0,0,21,0,2,453,0,36,0,0,0,2,91.4,144.0
10392,0,0,0,0,0,86,0,1,409,0,38,0,0,0,0,93.5,142.0
10736,0,0,0,0,0,0,0,4,426,0,41,0,0,0,2,103.6,129.0
